"September 15, 2017",4,Good budget phone,"Nice phone, charge fast, good budget phone with fully loaded."
"September 15, 2017",5,very good phone with this price,"Excellent Phone
very good performance !!!!
Apart from not having NFC, I don't see any negative point ftom last 3 weeks"
"September 15, 2017",5,Very good,"This product is very good, price worth , Best Buy service is also good."
"September 15, 2017",5,Value for money,"Value for money. Great phone, great camera, good features"
"September 15, 2017",5,Value for money phone Moto G5Plus.,"For$260, you will get a flagship phone feel with this Moto G5 Plus. Snapdragon 625, 4GB RAM, 64GB ROM, Camerars are best, fingerprint reader and etc.,."
"September 15, 2017",4,very good budget phone,Runs on pure android and very unique features. love the phone
"September 15, 2017",5,Very Good,Can not be compared with elite Samsung products. But very good one for the price.
"September 15, 2017",5,Value for money,"A great cell phone, which is a bang for the buck. The functionalities are cool and close to flagship."
"September 15, 2017",5,Good phone for the price.,"This phone is good, and cheap. I got it to replace my old phone after the charging port blew, and it replaced that phone fast. The phone does what it is supposed to, and I continued my life with minimal disruptions."
"September 15, 2017",5,Nice phone at an attractive price.,"This is one of the best values in smartphones. It does what I want it to do, and then some."
"September 15, 2017",5,Great Mid-tier Phone,"I upgraded from a Moto G2 and the difference is like night and day. The upgrade in storage and RAM makes it so I haven't noticed any sort of performance issues. The fingerprint sensor is a nice touch, making it easy to pick up and use the phone with one hand. My old phone had stereo speakers, but having calls on speaker phone or playing music sounds just as good to me. I also like the feel of the phone, it just feels like a quality product. 

If you're looking for a good smartphone that won't break the bank, this one is sure to please."
"September 15, 2017",4,Great sound on calls,"Great camera, very good sound. I'm overall very happy with my purchase!!!"
"September 11, 2017",4,Solid Phone,"This a a solid phone, great battery, great signal, i was using a Samsung Galaxy S6, but it died and I had to replace it, the G5 has a pure Android and it lacks lots of features as in the S6 has."
"September 10, 2017",5,Great phone for the price,"This phone seems to be very well built and comes with android nougat. It offers more than enough features and power for daily web browsing, gaming, and texting/messaging/calling/etc."
"September 10, 2017",5,Excellent first smart phone that works in the UK!,"For my first smart phone I did extensive research and decided on this model based on many, many reviews. I found a sale here for $239 for the 64mb model and took the plunge. So far I love the phone! First off, it's a great phone - call quality is excellent. As for the ""smart"" features - I'm still learning but love it so far. The camera quality is great. Apps are easy to load and use. I have ""butt dialed"" a few times with the phone in my pocket and don't know how that happened but will find out some day. Importantly, I immediately took this to the UK and it worked perfectly there (T-Mobile user). There are not too many case and screen protector options at BB or any brick and mortar stores, but plenty on Amazon or EBay. I would make this purchase again."
"September 10, 2017",4,Good,"Has taken a bit to get set up along with a trip to the provider since Best Buy didn't know how to help, but the phone seems OK for now"
"September 9, 2017",5,Full featured phone for reasonable price,Got this phone after reading a lot on reviews on different tech sites. I was not disappointed. The phone is aesthetically pleasing and sports all the desirable features that one would look for in todays phone. The only feature that was missing is NFC which I don't really care so much for since this phone happens to be a backup phone for me. Make sure you go for the 4GB RAM - 64 GB storage model since it will make your investment future proof for some time at least. The fingerprint scanner is fantastic and far more responsive that some other phones I have used.
"September 9, 2017",5,What a great little phone,At age 78 this is my first smartphone. So I checked out many phones on the internet and this one was the right one for me. BestBuy was the only store in town that had the Moto G5 Plus and It has opened a whole new world to me. I got a prepaid plan with 2 GB and now I can call all my kids and grandkids anytime. I downloaded the manual on the G5 to my tablet and am learning more every day. Great little phone.
